iteration,gamma,mip_gap,requested_master_mip_gap,precision_policy,valid_global_gap_for_precision,precision_gap_fallback_used,adaptive_master_precision_enabled,adaptive_subproblem_precision_enabled,master_gap_candidate,master_gap_previous,master_gap_selected,subproblem_gap_candidate,subproblem_gap_previous,subproblem_gap_selected,master_error_budget_ratio,subproblem_error_budget_ratio,monotone_precision_tightening,cut_strengthening_policy,core_point_available,core_point_observations,core_point_distance,core_point_attempted,core_point_skipped_reason,core_point_stage1_status,core_point_stage1_runtime,core_point_stage1_objective,core_point_stage2_status,core_point_stage2_runtime,core_point_current_value_floor,core_point_dual_feasible,core_point_original_value_at_current,core_point_strengthened_value_at_current,core_point_original_value_at_core,core_point_strengthened_value_at_core,core_point_normalized_improvement,core_point_cut_accepted,core_point_cut_fallback_reason,core_point_auxiliary_bound_used_for_UB,v3_secondary_attempted,v3_secondary_trigger_reason,v3_secondary_skipped_reason,v3_secondary_recent_lb_improvement,v3_secondary_cooldown_remaining,v3_secondary_time_limit,v3_secondary_runtime,v3_secondary_status,v3_secondary_has_incumbent,v3_secondary_pattern_distance,v3_secondary_pattern_memory_size,v3_secondary_cut_violation,v3_secondary_cut_added,v3_secondary_cut_skip_reason,v3_secondary_objective,v3_secondary_objective_bound,v3_secondary_bound_used_for_UB,realized_master_gap,achieved_master_mip_gap,master_status,master_best_bound,master_time,lower_bound,LB,upper_bound,UB,gap,global_gap,lb_improvement,ub_improvement,elapsed_time,log_gap,gap_improvement,master_objective,theta,theta_current,first_stage_cost,active_worst_cost,target_worst_cost,active_subproblem_value,target_subproblem_value,active_subproblem_status,target_subproblem_status,active_subproblem_mip_gap,target_subproblem_mip_gap,target_subproblem_objective,target_subproblem_objective_bound,target_robust_evaluation_used,subproblem_requested_mip_gap,subproblem_achieved_mip_gap,subproblem_status,subproblem_incumbent_objective,subproblem_objective_bound,subproblem_time,additional_subproblem_time,subproblem_has_incumbent,ub_uses_subproblem_bound,valid_UB,active_gamma,gamma_target,active_scenario,target_scenario,active_scenario_mode,target_scenario_mode,cut_selection_enabled,delta_cut,cut_rhs_current,cut_violation,absolute_cut_violation,normalized_cut_violation,secondary_cut_decisions,secondary_active_threshold,secondary_cuts_added_total,secondary_cuts_skipped_total,master_time_share,secondary_solve_attempted,secondary_solve_trigger_reason,secondary_solve_skipped_reason,recent_relative_lb_improvement,secondary_solve_cooldown_remaining,secondary_solve_runtime,secondary_generation_subproblem_time_share,secondary_generated_cut_added,secondary_generated_cut_duplicate,secondary_solves_avoided_total,final_certification_active,final_certification_triggered_this_iteration,final_certification_trigger_iteration,final_certification_reason,final_certification_count,consecutive_no_useful_primary_cuts,certification_forced_master_mip_gap,certification_forced_subproblem_mip_gap,secondary_solve_disabled_by_certification,cut_added,cut_skip_reason,cut_add_reason,cuts_added_total,cuts_skipped_total,cuts_generated_this_iteration,cuts_added_this_iteration,cuts_skipped_this_iteration,forced_cut_added,forced_cut_reason,cuts
1467,2,0.0001,0.0001,joint_error_budget,0.00034714410885198013,False,True,True,0.0001,0.0001,0.0001,0.00017357205442599007,0.00017357207012749687,0.00017357205442599007,0.25,0.5,True,core_point,True,1466,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,1.1208528875301896e-08,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116800.10506525885,0.9565950001124293,116800.10506525885,116800.10506525885,116840.66551645267,116840.66551645267,0.00034714327425769095,0.00034714327425769095,9.75145521806553e-05,0.0,821.7889768998139,-7.965770564945049,9.046102568645632e-08,116800.10506525885,32185.799933904975,32185.799933904975,84614.30513135386,32242.765566909904,32242.765566909904,32242.765566909904,32242.765566909904,optimal,optimal,0.0,0.0,32242.765566909904,32242.765566909904,True,0.00017357205442599007,0.0,optimal,32242.765566909904,32242.765566909904,0.1158058000728488,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32242.76556690991,56.965633004936535,56.965633004936535,0.0017667725458203,[],0.0,0,0,0.7704915026933788,False,,scenario_enumeration,1.145269160351168e-08,0,0.0,0.20318937009595098,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1467,0,1,1,0,False,,1467
1468,2,0.0001,0.0001,joint_error_budget,0.00034714327425769095,False,True,True,0.0001,0.0001,0.0001,0.00017357163712884547,0.00017357205442599007,0.00017357163712884547,0.25,0.5,True,core_point,True,1467,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,1.2000723205424361e-08,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116800.10508581193,0.9847648998256773,116800.10508581193,116800.10508581193,116840.66551645267,116840.66551645267,0.0003471430983507726,0.0003471430983507726,2.0553081412799656e-05,0.0,822.8892786998767,-7.9657729691203505,2.404175301163672e-06,116800.10508581193,32185.799954457994,32185.799954457994,84614.30513135395,32242.772637214945,32242.772637214945,32242.772637214945,32242.772637214945,optimal,optimal,0.0,0.0,32242.772637214945,32242.772637214945,True,0.00017357163712884547,0.0,optimal,32242.772637214945,32242.772637214945,0.11319550010375679,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32242.77263721494,56.9726827569466,56.9726827569466,0.0017669908043574435,[],0.0,0,0,0.7706579694218102,False,,scenario_enumeration,1.2043412979500064e-08,0,0.0,0.20305524167241107,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1468,0,1,1,0,False,,1468
1469,2,0.0001,0.0001,joint_error_budget,0.0003471430983507726,False,True,True,0.0001,0.0001,0.0001,0.0001735715491753863,0.00017357163712884547,0.0001735715491753863,0.25,0.5,True,core_point,True,1468,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,1.2316069650360856e-09,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116800.10508986733,1.007640700088814,116800.10508986733,116800.10508986733,116840.66551645267,116840.66551645267,0.00034714306364196226,0.00034714306364196226,4.055400495417416e-06,0.0,824.0165805998258,-7.965773475847619,5.067272678792768e-07,116800.10508986733,32185.799958513344,32185.799958513344,84614.305131354,32242.74529759736,32242.74529759736,32242.74529759736,32242.74529759736,optimal,optimal,0.0,0.0,32242.74529759736,32242.74529759736,True,0.0001735715491753863,0.0,optimal,32242.74529759736,32242.74529759736,0.11550590000115335,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32242.745297597372,56.94533908402809,56.94533908402809,0.001766144246044442,[],0.0,0,0,0.7708265288515811,False,,scenario_enumeration,1.217669120777374e-08,0,0.0,0.2029176310446271,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1469,0,1,1,0,False,,1469
1470,2,0.0001,0.0001,joint_error_budget,0.00034714306364196226,False,True,True,0.0001,0.0001,0.0001,0.00017357153182098113,0.0001735715491753863,0.00017357153182098113,0.25,0.5,True,core_point,True,1469,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,1.076986899982644e-09,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116800.10511041599,0.9394672999624163,116800.10511041599,116800.10511041599,116840.66551645267,116840.66551645267,0.0003471428877729056,0.0003471428877729056,2.0548657630570233e-05,0.0,825.0738203998189,-7.965773575831781,9.998416283554978e-08,116800.10511041599,32185.799979062063,32185.799979062063,84614.30513135392,32242.752362875704,32242.752362875704,32242.752362875704,32242.752362875704,optimal,optimal,0.0,0.0,32242.752362875704,32242.752362875704,True,0.00017357153182098113,0.0,optimal,32242.752362875704,32242.752362875704,0.11460199998691678,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32242.75236287571,56.95238381364834,56.95238381364834,0.0017663623493639235,[],0.0,0,0,0.7709774418056973,False,,scenario_enumeration,1.26632782840605e-09,0,0.0,0.2027965115909394,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1470,0,1,1,0,False,,1470
1471,2,0.0001,0.0001,joint_error_budget,0.0003471428877729056,False,True,True,0.0001,0.0001,0.0001,0.0001735714438864528,0.00017357153182098113,0.0001735714438864528,0.25,0.5,True,core_point,True,1470,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,1.2215031106741654e-09,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116800.10680711482,0.9582988999318331,116800.10680711482,116800.10680711482,116840.66551645267,116840.66551645267,0.000347128366297649,0.000347128366297649,0.00169669883325696,0.0,826.1466802000068,-7.96577408245029,5.06618508710533e-07,116800.10680711482,32185.801675760835,32185.801675760835,84614.30513135398,32242.741081929307,32242.741081929307,32242.741081929307,32242.741081929307,optimal,optimal,0.0,0.0,32242.741081929307,32242.741081929307,True,0.0001735714438864528,0.0,optimal,32242.741081929307,32242.741081929307,0.1122979000210762,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32242.741081929307,56.93940616847249,56.93940616847249,0.0017659604691731565,[],0.0,0,0,0.7711361851080001,False,,scenario_enumeration,1.2529170294034531e-09,0,0.0,0.2026690781751441,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1471,0,1,1,0,False,,1471
1472,2,0.0001,0.0001,joint_error_budget,0.000347128366297649,False,True,True,0.0001,0.0001,0.0001,0.0001735641831488245,0.0001735714438864528,0.0001735641831488245,0.25,0.5,True,core_point,True,1471,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,1.49131368147828e-08,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116800.1068295555,0.9060700999107212,116800.1068295555,116800.1068295555,116840.66551645267,116840.66551645267,0.000347128174235382,0.000347128174235382,2.2440683096647263e-05,0.0,827.1645744999405,-7.965815914731761,4.183228147081e-05,116800.1068295555,32185.801698201525,32185.801698201525,84614.30513135398,32242.752099094727,32242.752099094727,32242.752099094727,32242.752099094727,optimal,optimal,0.0,0.0,32242.752099094727,32242.752099094727,True,0.0001735641831488245,0.0,optimal,32242.752099094727,32242.752099094727,0.10955130006186664,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32242.752099094723,56.95040089319809,56.95040089319809,0.001766300864087749,[],0.0,0,0,0.7712826385801739,False,,scenario_enumeration,1.574802091588805e-08,0,0.0,0.20255212243194237,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1472,0,1,1,0,False,,1472
1473,2,0.0001,0.0001,joint_error_budget,0.000347128174235382,False,True,True,0.0001,0.0001,0.0001,0.000173564087117691,0.0001735641831488245,0.000173564087117691,0.25,0.5,True,core_point,True,1472,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,1.4929297770456765e-08,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116800.10693121408,0.9277664998080581,116800.10693121408,116800.10693121408,116840.66551645267,116840.66551645267,0.0003471273041738038,0.0003471273041738038,0.00010165857383981347,0.0,828.2174595999531,-7.965816468020799,5.532890387314609e-07,116800.1069312141,32185.801799860128,32185.801799860128,84614.30513135399,32242.767447702674,32242.767447702674,32242.767447702674,32242.767447702674,optimal,optimal,0.0,0.0,32242.767447702674,32242.767447702674,True,0.000173564087117691,0.0,optimal,32242.767447702674,32242.767447702674,0.12302089994773269,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32242.76744770268,56.96564784255315,56.96564784255315,0.001766772902944843,[],0.0,0,0,0.7714223023297376,False,,scenario_enumeration,1.5105265772290807e-08,0,0.0,0.20244315498936855,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1473,0,1,1,0,False,,1473
1474,2,0.0001,0.0001,joint_error_budget,0.0003471273041738038,False,True,True,0.0001,0.0001,0.0001,0.0001735636520869019,0.000173564087117691,0.0001735636520869019,0.25,0.5,True,core_point,True,1473,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,1.576494059982665e-08,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116800.10695512504,0.940814700210467,116800.10695512504,116800.10695512504,116840.66551645267,116840.66551645267,0.00034712709952788834,0.00034712709952788834,2.3910964955575764e-05,0.0,829.2895992000122,-7.96581897448018,2.506459380806454e-06,116800.10695512504,32185.80182377107,32185.80182377107,84614.30513135398,32242.747185016746,32242.747185016746,32242.747185016746,32242.747185016746,optimal,optimal,0.0,0.0,32242.747185016746,32242.747185016746,True,0.0001735636520869019,0.0,optimal,32242.747185016746,32242.747185016746,0.128862600075081,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32242.747185016742,56.94536124567094,56.94536124567094,0.0017661448299955513,[],0.0,0,0,0.7715594631681132,False,,scenario_enumeration,1.5799661462692006e-08,0,0.0,0.20233681610529747,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1474,0,1,1,0,False,,1474
1475,2,0.0001,0.0001,joint_error_budget,0.00034712709952788834,False,True,True,0.0001,0.0001,0.0001,0.00017356354976394417,0.0001735636520869019,0.00017356354976394417,0.25,0.5,True,core_point,True,1474,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,1.5793727448021423e-08,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116800.10697590411,0.8977054001297802,116800.10697590411,116800.10697590411,116840.66551645267,116840.66551645267,0.00034712692168678685,0.00034712692168678685,2.0779072656296194e-05,0.0,830.3045467999764,-7.96581956402175,5.895415696435178e-07,116800.10697590411,32185.801844550137,32185.801844550137,84614.30513135398,32242.75425062977,32242.75425062977,32242.75425062977,32242.75425062977,optimal,optimal,0.0,0.0,32242.75425062977,32242.75425062977,True,0.00017356354976394417,0.0,optimal,32242.75425062977,32242.75425062977,0.11477849981747568,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32242.75425062976,56.95240607962478,56.95240607962478,0.00176636293651968,[],0.0,0,0,0.7716975291297451,False,,scenario_enumeration,1.5969657574853114e-08,0,0.0,0.2022277306763552,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1475,0,1,1,0,False,,1475
1476,2,0.0001,0.0001,joint_error_budget,0.00034712692168678685,False,True,True,0.0001,0.0001,0.0001,0.00017356346084339343,0.00017356354976394417,0.00017356346084339343,0.25,0.5,True,core_point,True,1475,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,1.445112499624285e-09,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116800.11016513135,1.149735099868849,116800.11016513135,116800.11016513135,116840.66551645267,116840.66551645267,0.00034709962616237257,0.00034709962616237257,0.003189227238181047,0.0,831.5557597998995,-7.965820076344606,5.123228561297651e-07,116800.11016513142,32185.805033777382,32185.805033777382,84614.30513135405,32242.808334200712,32242.808334200712,32242.808334200712,32242.808334200712,optimal,optimal,0.0,0.0,32242.808334200712,32242.808334200712,True,0.00017356346084339343,0.0,optimal,32242.808334200712,32242.808334200712,0.09929559985175729,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32242.808334200723,57.00330042334099,57.00330042334099,0.0017679384448306948,[],0.0,0,0,0.7719189992842745,False,,scenario_enumeration,1.5971630301589906e-08,0,0.0,0.20204285097030036,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1476,0,1,1,0,False,,1476
1477,2,0.0001,0.0001,joint_error_budget,0.00034709962616237257,False,True,True,0.0001,0.0001,0.0001,0.00017354981308118628,0.00017356346084339343,0.00017354981308118628,0.25,0.5,True,core_point,True,1476,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,2.8557985475500955e-08,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116800.11018204436,0.9384351000189781,116800.11018204436,116800.11018204436,116840.66551645267,116840.66551645267,0.000347099481409627,0.000347099481409627,1.691300712991506e-05,0.0,832.5987033999991,-7.965898712128595,7.863578398992892e-05,116800.11018204439,32185.80505069037,32185.80505069037,84614.30513135403,32242.82062844861,32242.82062844861,32242.82062844861,32242.82062844861,optimal,optimal,0.0,0.0,32242.82062844861,32242.82062844861,True,0.00017354981308118628,0.0,optimal,32242.82062844861,32242.82062844861,0.10226810001768172,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32242.820628448608,57.01557775823676,57.01557775823676,0.0017683185480345525,[],0.0,0,0,0.7720791737880522,False,,scenario_enumeration,2.8750114430387392e-08,0,0.0,0.20191259214409402,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1477,0,1,1,0,False,,1477
1478,2,0.0001,0.0001,joint_error_budget,0.000347099481409627,False,True,True,0.0001,0.0001,0.0001,0.0001735497407048135,0.00017354981308118628,0.0001735497407048135,0.25,0.5,True,core_point,True,1477,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,2.7832424796998036e-08,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116800.110184817,0.9094424000941217,116800.110184817,116800.110184817,116840.66551645267,116840.66551645267,0.0003470994576795789,0.0003470994576795789,2.7726346161216497e-06,0.0,833.6517027998343,-7.9658991291638355,4.170352395350785e-07,116800.11018481708,32185.805053462977,32185.805053462977,84614.3051313541,32242.799847960043,32242.799847960043,32242.799847960043,32242.799847960043,optimal,optimal,0.0,0.0,32242.799847960043,32242.799847960043,True,0.0001735497407048135,0.0,optimal,32242.799847960043,32242.799847960043,0.13877020007930696,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32242.79984796005,56.9947944970736,56.9947944970736,0.0017676751015988324,[],0.0,0,0,0.7721948617433055,False,,scenario_enumeration,2.870278847800286e-08,0,0.0,0.20182401242348788,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1478,0,1,1,0,False,,1478
1479,2,0.0001,0.0001,joint_error_budget,0.0003470994576795789,False,True,True,0.0001,0.0001,0.0001,0.00017354972883978944,0.0001735497407048135,0.00017354972883978944,0.25,0.5,True,core_point,True,1478,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,2.7651446111419955e-08,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116800.11020173157,0.9468748001381755,116800.11020173157,116800.11020173157,116840.66551645267,116840.66551645267,0.00034709931291338245,0.00034709931291338245,1.6914578736759722e-05,0.0,834.7086085998453,-7.965899197530543,6.836670817801863e-08,116800.11020173162,32185.805070377613,32185.805070377613,84614.305131354,32242.812138545512,32242.812138545512,32242.812138545512,32242.812138545512,optimal,optimal,0.0,0.0,32242.812138545512,32242.812138545512,True,0.00017354972883978944,0.0,optimal,32242.812138545512,32242.812138545512,0.10771490004844964,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32242.812138545523,57.00706816790989,57.00706816790989,0.0017680550915644012,[],0.0,0,0,0.7723514984101929,False,,scenario_enumeration,2.785616308401305e-08,0,0.0,0.20169751511911047,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1479,0,1,1,0,False,,1479
1480,2,0.0001,0.0001,joint_error_budget,0.00034709931291338245,False,True,True,0.0001,0.0001,0.0001,0.00017354965645669123,0.00017354972883978944,0.00017354965645669123,0.25,0.5,True,core_point,True,1479,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,2.7618359718088865e-08,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116800.11032802527,0.9342841999605298,116800.11032802527,116800.11032802527,116840.66551645267,116840.66551645267,0.0003470982320080337,0.0003470982320080337,0.00012629370030481368,0.0,835.7605255998205,-7.965899614604737,4.1707419413614195e-07,116800.11032802527,32185.80519667133,32185.80519667133,84614.30513135395,32242.877239914553,32242.877239914553,32242.877239914553,32242.877239914553,optimal,optimal,0.0,0.0,32242.877239914553,32242.877239914553,True,0.00017354965645669123,0.0,optimal,32242.877239914553,32242.877239914553,0.11540269991382957,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32242.877239914553,57.07204324322447,57.07204324322447,0.0017700666977875366,[],0.0,0,0,0.7724972722701366,False,,scenario_enumeration,2.779626256955371e-08,0,0.0,0.20158172973942293,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1480,0,1,1,0,False,,1480
1481,2,0.0001,0.0001,joint_error_budget,0.0003470982320080337,False,True,True,0.0001,0.0001,0.0001,0.00017354911600401686,0.00017354965645669123,0.00017354911600401686,0.25,0.5,True,core_point,True,1480,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,1.3946384154101692e-09,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116800.11034499378,0.9316788001451641,116800.11034499378,116800.11034499378,116840.66551645267,116840.66551645267,0.00034709808678027367,0.00034709808678027367,1.696850813459605e-05,0.0,836.8094140000176,-7.965902728719319,3.1141145821315312e-06,116800.11034499381,32185.805213639815,32185.805213639815,84614.305131354,32242.8895638506,32242.8895638506,32242.8895638506,32242.8895638506,optimal,optimal,0.0,0.0,32242.8895638506,32242.8895638506,True,0.00017354911600401686,0.0,optimal,32242.8895638506,32242.8895638506,0.11488769995048642,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32242.889563850607,57.08435021079276,57.08435021079276,0.001770447716782598,[],0.0,0,0,0.7726423649121178,False,,scenario_enumeration,2.869964034755147e-08,0,0.0,0.20146635124881931,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1481,0,1,1,0,False,,1481
1482,2,0.0001,0.0001,joint_error_budget,0.00034709808678027367,False,True,True,0.0001,0.0001,0.0001,0.00017354904339013684,0.00017354911600401686,0.00017354904339013684,0.25,0.5,True,core_point,True,1481,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,1.3951135945932378e-09,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116800.11034771032,0.9840787998400629,116800.11034771032,116800.11034771032,116840.66551645267,116840.66551645267,0.00034709806353034635,0.00034709806353034635,2.7165369829162955e-06,0.0,837.9141907999292,-7.965903147124765,4.184054455775523e-07,116800.11034771032,32185.805216356333,32185.805216356333,84614.30513135399,32242.86873314634,32242.86873314634,32242.86873314634,32242.86873314634,optimal,optimal,0.0,0.0,32242.86873314634,32242.86873314634,True,0.00017354904339013684,0.0,optimal,32242.86873314634,32242.86873314634,0.11687899986281991,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32242.868733146344,57.06351679001091,57.06351679001091,0.0017698027201701323,[],0.0,0,0,0.7727980845858547,False,,scenario_enumeration,1.539916601028411e-09,0,0.0,0.20134020962499086,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1482,0,1,1,0,False,,1482
